date,agent_id,team,site,account,shift,channel,program,tenure_band,ssa_n8nn_month,ssa_n8nn_calls_offered,ssa_n8nn_busy_rate_pct,daily_contacts,occupancy,aht,acw,qa,csat,fcr,escalation_rate,transfer_rate,late_count,absent_flag
2026-05-03,A029,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-05,2865000,8.6,1431.0,0.85,465.55,67.5,91.86,4.5,0.829,0.08,0.107,0.28,0
2026-05-03,A030,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-05,2865000,8.6,1510.0,0.86,438.82,63.78,92.94,4.5,0.834,0.084,0.106,0.43,0
2026-05-03,A031,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-05,2865000,8.6,1116.0,0.87,501.19,72.46,90.42,4.5,0.823,0.088,0.105,0.58,0
2026-05-03,A032,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-05,2865000,8.6,1195.0,0.88,465.55,67.5,91.86,4.5,0.829,0.092,0.101,0.73,0
2026-05-03,A033,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-05,2865000,8.6,1274.0,0.85,438.82,63.78,92.94,4.5,0.834,0.08,0.1,0.28,0
2026-05-03,A034,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-05,2865000,8.6,1353.0,0.86,501.19,72.46,90.42,4.5,0.823,0.084,0.114,0.43,0
2026-05-03,A035,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-05,2865000,8.6,1431.0,0.87,465.55,67.5,91.86,4.5,0.829,0.088,0.11,0.58,0
2026-05-03,A036,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-05,2865000,8.6,1510.0,0.88,438.82,63.78,92.94,4.5,0.834,0.092,0.094,0.73,0
2026-05-03,A037,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-05,2865000,8.6,1116.0,0.847,466.2,72.46,90.42,4.56,0.827,0.071,0.108,0.28,0
2026-05-03,A038,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-05,2865000,8.6,1195.0,0.857,433.15,67.5,91.86,4.56,0.833,0.075,0.104,0.43,0
2026-05-03,A039,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-05,2865000,8.6,1274.0,0.867,408.36,63.78,92.94,4.56,0.838,0.079,0.103,0.58,0
2026-05-03,A040,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-05,2865000,8.6,1353.0,0.877,466.2,72.46,90.42,4.56,0.827,0.083,0.117,0.73,0
2026-05-03,A041,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-05,2865000,8.6,1431.0,0.847,433.15,67.5,91.86,4.56,0.833,0.071,0.098,0.28,0
2026-05-03,A042,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-05,2865000,8.6,1510.0,0.857,408.36,63.78,92.94,4.56,0.838,0.075,0.097,0.43,0
2026-05-03,A043,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-05,2865000,8.6,1116.0,0.867,466.2,72.46,90.42,4.56,0.827,0.079,0.111,0.58,0
2026-05-03,A044,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-05,2865000,8.6,1195.0,0.877,433.15,67.5,91.86,4.56,0.833,0.083,0.107,0.73,0
2026-05-03,A045,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-05,2865000,8.6,1274.0,0.847,408.36,63.78,92.94,4.56,0.838,0.071,0.106,0.28,0
2026-05-03,A046,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-05,2865000,8.6,1353.0,0.857,466.2,72.46,90.42,4.56,0.827,0.075,0.105,0.43,0
2026-05-03,A047,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-05,2865000,8.6,1431.0,0.867,433.15,67.5,91.86,4.56,0.833,0.079,0.101,0.58,0
2026-05-03,A048,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-05,2865000,8.6,1510.0,0.877,408.36,63.78,92.94,4.56,0.838,0.083,0.1,0.73,0
2026-05-04,A001,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-05,2865000,8.6,1826.0,0.848,488.69,73.66,90.24,4.52,0.825,0.075,0.105,0.36,0
2026-05-04,A002,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-05,2865000,8.6,1955.0,0.858,454.35,68.7,91.68,4.52,0.831,0.079,0.101,0.51,0
2026-05-04,A003,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-05,2865000,8.6,2084.0,0.868,428.59,64.98,92.76,4.52,0.836,0.083,0.1,0.66,0
2026-05-04,A004,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-05,2865000,8.6,2213.0,0.878,488.69,73.66,90.24,4.52,0.825,0.087,0.114,0.81,0
2026-05-04,A005,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-05,2865000,8.6,2342.0,0.848,454.35,68.7,91.68,4.52,0.831,0.075,0.11,0.36,0
2026-05-04,A006,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-05,2865000,8.6,2471.0,0.858,428.59,64.98,92.76,4.52,0.836,0.079,0.094,0.51,0
2026-05-04,A007,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-05,2865000,8.6,1826.0,0.868,488.69,73.66,90.24,4.52,0.825,0.083,0.108,0.66,0
2026-05-04,A008,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-05,2865000,8.6,1955.0,0.878,454.35,68.7,91.68,4.52,0.831,0.087,0.104,0.81,0
2026-05-04,A009,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-05,2865000,8.6,2084.0,0.848,428.59,64.98,92.76,4.52,0.836,0.075,0.103,0.36,0
2026-05-04,A010,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-05,2865000,8.6,2213.0,0.858,488.69,73.66,90.24,4.52,0.825,0.079,0.117,0.51,0
2026-05-04,A011,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-05,2865000,8.6,2342.0,0.868,454.35,68.7,91.68,4.52,0.831,0.083,0.098,0.66,0
2026-05-04,A012,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-05,2865000,8.6,2471.0,0.878,428.59,64.98,92.76,4.52,0.836,0.087,0.097,0.81,0
2026-05-04,A013,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-05,2865000,8.6,1826.0,0.845,453.7,73.66,90.24,4.57,0.829,0.066,0.111,0.36,0
2026-05-04,A014,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-05,2865000,8.6,1955.0,0.855,421.95,68.7,91.68,4.57,0.835,0.07,0.107,0.51,0
2026-05-04,A015,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-05,2865000,8.6,2084.0,0.865,398.14,64.98,92.76,4.57,0.84,0.074,0.106,0.66,0
2026-05-04,A016,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-05,2865000,8.6,2213.0,0.875,453.7,73.66,90.24,4.57,0.829,0.078,0.105,0.81,0
2026-05-04,A017,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-05,2865000,8.6,2342.0,0.845,421.95,68.7,91.68,4.57,0.835,0.066,0.101,0.36,0
2026-05-04,A018,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-05,2865000,8.6,2471.0,0.855,398.14,64.98,92.76,4.57,0.84,0.07,0.1,0.51,0
2026-05-04,A019,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-05,2865000,8.6,1826.0,0.865,453.7,73.66,90.24,4.57,0.829,0.074,0.114,0.66,0
2026-05-04,A020,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-05,2865000,8.6,1955.0,0.875,421.95,68.7,91.68,4.57,0.835,0.078,0.11,0.81,0
2026-05-04,A021,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-05,2865000,8.6,2084.0,0.845,398.14,64.98,92.76,4.57,0.84,0.066,0.094,0.36,0
2026-05-04,A022,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-05,2865000,8.6,2213.0,0.855,453.7,73.66,90.24,4.57,0.829,0.07,0.108,0.51,0
2026-05-04,A023,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-05,2865000,8.6,2342.0,0.865,421.95,68.7,91.68,4.57,0.835,0.074,0.104,0.66,0
2026-05-04,A024,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-05,2865000,8.6,2471.0,0.875,398.14,64.98,92.76,4.57,0.84,0.078,0.103,0.81,0
2026-05-04,A025,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-05,2865000,8.6,1826.0,0.85,506.19,73.66,90.24,4.49,0.823,0.08,0.117,0.36,0
2026-05-04,A026,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-05,2865000,8.6,1955.0,0.86,470.55,68.7,91.68,4.49,0.829,0.084,0.098,0.51,0
2026-05-04,A027,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-05,2865000,8.6,2084.0,0.87,443.82,64.98,92.76,4.49,0.834,0.088,0.097,0.66,0
2026-05-04,A028,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-05,2865000,8.6,2213.0,0.88,506.19,73.66,90.24,4.49,0.823,0.092,0.111,0.81,0
2026-05-04,A029,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-05,2865000,8.6,2342.0,0.85,470.55,68.7,91.68,4.49,0.829,0.08,0.107,0.36,0
2026-05-04,A030,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-05,2865000,8.6,2471.0,0.86,443.82,64.98,92.76,4.49,0.834,0.084,0.106,0.51,0
2026-05-04,A031,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-05,2865000,8.6,1826.0,0.87,506.19,73.66,90.24,4.49,0.823,0.088,0.105,0.66,0
2026-05-04,A032,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-05,2865000,8.6,1955.0,0.88,470.55,68.7,91.68,4.49,0.829,0.092,0.101,0.81,0
2026-05-04,A033,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-05,2865000,8.6,2084.0,0.85,443.82,64.98,92.76,4.49,0.834,0.08,0.1,0.36,0
2026-05-04,A034,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-05,2865000,8.6,2213.0,0.86,506.19,73.66,90.24,4.49,0.823,0.084,0.114,0.51,0
2026-05-04,A035,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-05,2865000,8.6,2342.0,0.87,470.55,68.7,91.68,4.49,0.829,0.088,0.11,0.66,0
2026-05-04,A036,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-05,2865000,8.6,2471.0,0.88,443.82,64.98,92.76,4.49,0.834,0.092,0.094,0.81,0
2026-05-04,A037,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-05,2865000,8.6,1826.0,0.847,471.2,73.66,90.24,4.55,0.827,0.071,0.108,0.36,0
2026-05-04,A038,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-05,2865000,8.6,1955.0,0.857,438.15,68.7,91.68,4.55,0.833,0.075,0.104,0.51,0
2026-05-04,A039,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-05,2865000,8.6,2084.0,0.867,413.36,64.98,92.76,4.55,0.838,0.079,0.103,0.66,0
2026-05-04,A040,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-05,2865000,8.6,2213.0,0.877,471.2,73.66,90.24,4.55,0.827,0.083,0.117,0.81,0
2026-05-04,A041,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-05,2865000,8.6,2342.0,0.847,438.15,68.7,91.68,4.55,0.833,0.071,0.098,0.36,0
2026-05-04,A042,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-05,2865000,8.6,2471.0,0.857,413.36,64.98,92.76,4.55,0.838,0.075,0.097,0.51,0
2026-05-04,A043,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-05,2865000,8.6,1826.0,0.867,471.2,73.66,90.24,4.55,0.827,0.079,0.111,0.66,1
2026-05-04,A044,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-05,2865000,8.6,1955.0,0.877,438.15,68.7,91.68,4.55,0.833,0.083,0.107,0.81,0
2026-05-04,A045,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-05,2865000,8.6,2084.0,0.847,413.36,64.98,92.76,4.55,0.838,0.071,0.106,0.36,0
2026-05-04,A046,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-05,2865000,8.6,2213.0,0.857,471.2,73.66,90.24,4.55,0.827,0.075,0.105,0.51,0
2026-05-04,A047,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-05,2865000,8.6,2342.0,0.867,438.15,68.7,91.68,4.55,0.833,0.079,0.101,0.66,0
2026-05-04,A048,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-05,2865000,8.6,2471.0,0.877,413.36,64.98,92.76,4.55,0.838,0.083,0.1,0.81,0
2026-05-05,A001,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-05,2865000,8.6,1759.0,0.848,493.69,74.86,90.06,4.51,0.825,0.075,0.105,0.44,0
2026-05-05,A002,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-05,2865000,8.6,1883.0,0.858,459.35,69.9,91.5,4.51,0.831,0.079,0.101,0.59,0
2026-05-05,A003,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-05,2865000,8.6,2007.0,0.868,433.59,66.18,92.58,4.51,0.836,0.083,0.1,0.74,0
2026-05-05,A004,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-05,2865000,8.6,2131.0,0.878,493.69,74.86,90.06,4.51,0.825,0.087,0.114,0.89,0
2026-05-05,A005,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-05,2865000,8.6,2255.0,0.848,459.35,69.9,91.5,4.51,0.831,0.075,0.11,0.44,0
2026-05-05,A006,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-05,2865000,8.6,2380.0,0.858,433.59,66.18,92.58,4.51,0.836,0.079,0.094,0.59,0
2026-05-05,A007,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-05,2865000,8.6,1759.0,0.868,493.69,74.86,90.06,4.51,0.825,0.083,0.108,0.74,0
2026-05-05,A008,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-05,2865000,8.6,1883.0,0.878,459.35,69.9,91.5,4.51,0.831,0.087,0.104,0.89,0
2026-05-05,A009,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-05,2865000,8.6,2007.0,0.848,433.59,66.18,92.58,4.51,0.836,0.075,0.103,0.44,0
2026-05-05,A010,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-05,2865000,8.6,2131.0,0.858,493.69,74.86,90.06,4.51,0.825,0.079,0.117,0.59,0
2026-05-05,A011,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-05,2865000,8.6,2255.0,0.868,459.35,69.9,91.5,4.51,0.831,0.083,0.098,0.74,0
2026-05-05,A012,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-05,2865000,8.6,2380.0,0.878,433.59,66.18,92.58,4.51,0.836,0.087,0.097,0.89,0
2026-05-05,A013,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-05,2865000,8.6,1759.0,0.845,458.7,74.86,90.06,4.56,0.829,0.066,0.111,0.44,0
2026-05-05,A014,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-05,2865000,8.6,1883.0,0.855,426.95,69.9,91.5,4.56,0.835,0.07,0.107,0.59,0
2026-05-05,A015,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-05,2865000,8.6,2007.0,0.865,403.14,66.18,92.58,4.56,0.84,0.074,0.106,0.74,0
2026-05-05,A016,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-05,2865000,8.6,2131.0,0.875,458.7,74.86,90.06,4.56,0.829,0.078,0.105,0.89,0
2026-05-05,A017,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-05,2865000,8.6,2255.0,0.845,426.95,69.9,91.5,4.56,0.835,0.066,0.101,0.44,0
2026-05-05,A018,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-05,2865000,8.6,2380.0,0.855,403.14,66.18,92.58,4.56,0.84,0.07,0.1,0.59,0
2026-05-05,A019,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-05,2865000,8.6,1759.0,0.865,458.7,74.86,90.06,4.56,0.829,0.074,0.114,0.74,0
2026-05-05,A020,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-05,2865000,8.6,1883.0,0.875,426.95,69.9,91.5,4.56,0.835,0.078,0.11,0.89,0
2026-05-05,A021,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-05,2865000,8.6,2007.0,0.845,403.14,66.18,92.58,4.56,0.84,0.066,0.094,0.44,0
2026-05-05,A022,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-05,2865000,8.6,2131.0,0.855,458.7,74.86,90.06,4.56,0.829,0.07,0.108,0.59,0
2026-05-05,A023,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-05,2865000,8.6,2255.0,0.865,426.95,69.9,91.5,4.56,0.835,0.074,0.104,0.74,0
2026-05-05,A024,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-05,2865000,8.6,2380.0,0.875,403.14,66.18,92.58,4.56,0.84,0.078,0.103,0.89,0
2026-05-05,A025,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-05,2865000,8.6,1759.0,0.85,511.19,74.86,90.06,4.48,0.823,0.08,0.117,0.44,1
2026-05-05,A026,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-05,2865000,8.6,1883.0,0.86,475.55,69.9,91.5,4.48,0.829,0.084,0.098,0.59,0
2026-05-05,A027,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-05,2865000,8.6,2007.0,0.87,448.82,66.18,92.58,4.48,0.834,0.088,0.097,0.74,0
2026-05-05,A028,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-05,2865000,8.6,2131.0,0.88,511.19,74.86,90.06,4.48,0.823,0.092,0.111,0.89,0
2026-05-05,A029,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-05,2865000,8.6,2255.0,0.85,475.55,69.9,91.5,4.48,0.829,0.08,0.107,0.44,0
2026-05-05,A030,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-05,2865000,8.6,2380.0,0.86,448.82,66.18,92.58,4.48,0.834,0.084,0.106,0.59,0
2026-05-05,A031,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-05,2865000,8.6,1759.0,0.87,511.19,74.86,90.06,4.48,0.823,0.088,0.105,0.74,0
2026-05-05,A032,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-05,2865000,8.6,1883.0,0.88,475.55,69.9,91.5,4.48,0.829,0.092,0.101,0.89,0
2026-05-05,A033,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-05,2865000,8.6,2007.0,0.85,448.82,66.18,92.58,4.48,0.834,0.08,0.1,0.44,0
2026-05-05,A034,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-05,2865000,8.6,2131.0,0.86,511.19,74.86,90.06,4.48,0.823,0.084,0.114,0.59,0
2026-05-05,A035,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-05,2865000,8.6,2255.0,0.87,475.55,69.9,91.5,4.48,0.829,0.088,0.11,0.74,0
2026-05-05,A036,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-05,2865000,8.6,2380.0,0.88,448.82,66.18,92.58,4.48,0.834,0.092,0.094,0.89,0
2026-05-05,A037,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-05,2865000,8.6,1759.0,0.847,476.2,74.86,90.06,4.54,0.827,0.071,0.108,0.44,0
2026-05-05,A038,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-05,2865000,8.6,1883.0,0.857,443.15,69.9,91.5,4.54,0.833,0.075,0.104,0.59,0
2026-05-05,A039,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-05,2865000,8.6,2007.0,0.867,418.36,66.18,92.58,4.54,0.838,0.079,0.103,0.74,0
2026-05-05,A040,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-05,2865000,8.6,2131.0,0.877,476.2,74.86,90.06,4.54,0.827,0.083,0.117,0.89,0
2026-05-05,A041,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-05,2865000,8.6,2255.0,0.847,443.15,69.9,91.5,4.54,0.833,0.071,0.098,0.44,0
2026-05-05,A042,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-05,2865000,8.6,2380.0,0.857,418.36,66.18,92.58,4.54,0.838,0.075,0.097,0.59,0
2026-05-05,A043,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-05,2865000,8.6,1759.0,0.867,476.2,74.86,90.06,4.54,0.827,0.079,0.111,0.74,0
2026-05-05,A044,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-05,2865000,8.6,1883.0,0.877,443.15,69.9,91.5,4.54,0.833,0.083,0.107,0.89,0
2026-05-05,A045,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-05,2865000,8.6,2007.0,0.847,418.36,66.18,92.58,4.54,0.838,0.071,0.106,0.44,0
2026-05-05,A046,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-05,2865000,8.6,2131.0,0.857,476.2,74.86,90.06,4.54,0.827,0.075,0.105,0.59,0
2026-05-05,A047,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-05,2865000,8.6,2255.0,0.867,443.15,69.9,91.5,4.54,0.833,0.079,0.101,0.74,0
2026-05-05,A048,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-05,2865000,8.6,2380.0,0.877,418.36,66.18,92.58,4.54,0.838,0.083,0.1,0.89,0
2026-05-06,A001,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-05,2865000,8.6,1691.0,0.848,463.69,67.66,90.06,4.51,0.825,0.075,0.105,0.2,0
2026-05-06,A002,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-05,2865000,8.6,1811.0,0.858,429.35,62.7,91.5,4.51,0.831,0.079,0.101,0.35,0
2026-05-06,A003,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-05,2865000,8.6,1930.0,0.868,403.59,58.98,92.58,4.51,0.836,0.083,0.1,0.5,0
2026-05-06,A004,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-05,2865000,8.6,2049.0,0.878,463.69,67.66,90.06,4.51,0.825,0.087,0.114,0.65,0
2026-05-06,A005,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-05,2865000,8.6,2169.0,0.848,429.35,62.7,91.5,4.51,0.831,0.075,0.11,0.2,0
2026-05-06,A006,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-05,2865000,8.6,2288.0,0.858,403.59,58.98,92.58,4.51,0.836,0.079,0.094,0.35,0
2026-05-06,A007,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-05,2865000,8.6,1691.0,0.868,463.69,67.66,90.06,4.51,0.825,0.083,0.108,0.5,1
2026-05-06,A008,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-05,2865000,8.6,1811.0,0.878,429.35,62.7,91.5,4.51,0.831,0.087,0.104,0.65,0
2026-05-06,A009,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-05,2865000,8.6,1930.0,0.848,403.59,58.98,92.58,4.51,0.836,0.075,0.103,0.2,0
2026-05-06,A010,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-05,2865000,8.6,2049.0,0.858,463.69,67.66,90.06,4.51,0.825,0.079,0.117,0.35,0
2026-05-06,A011,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-05,2865000,8.6,2169.0,0.868,429.35,62.7,91.5,4.51,0.831,0.083,0.098,0.5,0
2026-05-06,A012,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-05,2865000,8.6,2288.0,0.878,403.59,58.98,92.58,4.51,0.836,0.087,0.097,0.65,0
2026-05-06,A013,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-05,2865000,8.6,1691.0,0.845,428.7,67.66,90.06,4.56,0.829,0.066,0.111,0.2,0
2026-05-06,A014,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-05,2865000,8.6,1811.0,0.855,396.95,62.7,91.5,4.56,0.835,0.07,0.107,0.35,0
2026-05-06,A015,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-05,2865000,8.6,1930.0,0.865,373.14,58.98,92.58,4.56,0.84,0.074,0.106,0.5,0
2026-05-06,A016,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-05,2865000,8.6,2049.0,0.875,428.7,67.66,90.06,4.56,0.829,0.078,0.105,0.65,0
2026-05-06,A017,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-05,2865000,8.6,2169.0,0.845,396.95,62.7,91.5,4.56,0.835,0.066,0.101,0.2,0
2026-05-06,A018,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-05,2865000,8.6,2288.0,0.855,373.14,58.98,92.58,4.56,0.84,0.07,0.1,0.35,0
2026-05-06,A019,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-05,2865000,8.6,1691.0,0.865,428.7,67.66,90.06,4.56,0.829,0.074,0.114,0.5,0
2026-05-06,A020,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-05,2865000,8.6,1811.0,0.875,396.95,62.7,91.5,4.56,0.835,0.078,0.11,0.65,0
2026-05-06,A021,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-05,2865000,8.6,1930.0,0.845,373.14,58.98,92.58,4.56,0.84,0.066,0.094,0.2,0
2026-05-06,A022,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-05,2865000,8.6,2049.0,0.855,428.7,67.66,90.06,4.56,0.829,0.07,0.108,0.35,0
2026-05-06,A023,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-05,2865000,8.6,2169.0,0.865,396.95,62.7,91.5,4.56,0.835,0.074,0.104,0.5,0
2026-05-06,A024,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-05,2865000,8.6,2288.0,0.875,373.14,58.98,92.58,4.56,0.84,0.078,0.103,0.65,0
2026-05-06,A025,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-05,2865000,8.6,1691.0,0.85,481.19,67.66,90.06,4.48,0.823,0.08,0.117,0.2,0
2026-05-06,A026,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-05,2865000,8.6,1811.0,0.86,445.55,62.7,91.5,4.48,0.829,0.084,0.098,0.35,0
2026-05-06,A027,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-05,2865000,8.6,1930.0,0.87,418.82,58.98,92.58,4.48,0.834,0.088,0.097,0.5,0
